ticker,crsp_fundno,caldt,dnav,dret
VNQ,31446,20100521,48.38,0.035531
VNQ,31446,20100520,46.72,-0.049634
VNQ,31446,20100519,49.16,-0.009869
VNQ,31446,20100518,49.65,-0.027424
VNQ,31446,20120502,66.12,-0.000907
VNQ,31446,20100517,51.05,0.001766
VNQ,31446,20100514,50.96,-0.033567
VNQ,31446,20110922,51.56,-0.026067
VNQ,31446,20120117,58.87,0.008393
VNQ,31446,20120507,65.7,0.007051
VNQ,31446,20100513,52.73,-0.014761
VNQ,31446,20120412,62.55,0.013776
VNQ,31446,20120504,65.24,-0.008511
VNQ,31446,20100512,53.52,0.01749
VNQ,31446,20100511,52.6,0.002096
VNQ,31446,20100510,52.49,0.069914
VNQ,31446,20100507,49.06,-0.018211
VNQ,31446,20100506,49.97,-0.038299
VNQ,31446,20120511,65.58,0.002293
VNQ,31446,20120516,63.66,-0.012258
VNQ,31446,20100505,51.96,-0.015723
VNQ,31446,20100504,52.79,-0.023854
VNQ,31446,20100503,54.08,0.034826
VNQ,31446,20120518,61.09,-0.012447
VNQ,31446,20100430,52.26,-0.033296
VNQ,31446,20100429,54.06,0.046053
VNQ,31446,20100428,51.68,0.003106
VNQ,31446,20120530,62.06,-0.02406
VNQ,31446,20100427,51.52,-0.032125
VNQ,31446,20120531,62.52,0.007412
VNQ,31446,20100426,53.23,0.008335
VNQ,31446,20100423,52.79,0.012466
VNQ,31446,20100422,52.14,0.016176
VNQ,31446,20120604,60.64,-0.005086
VNQ,31446,20100421,51.31,0.01846
VNQ,31446,20120510,65.43,0.000765
VNQ,31446,20100420,50.38,0.016546
VNQ,31446,20120606,63.19,0.022657
VNQ,31446,20100419,49.56,0.005478
VNQ,31446,20100416,49.29,-0.023767
VNQ,31446,20120611,62.18,-0.022634
VNQ,31446,20100415,50.49,-0.02698
VNQ,31446,20120608,63.62,0.013865
VNQ,31446,20100414,51.89,0.000193
VNQ,31446,20100413,51.88,0.025094
VNQ,31446,20100412,50.61,-0.00823
VNQ,31446,20100409,51.03,0.017344
VNQ,31446,20100408,50.16,0.000199
VNQ,31446,20120615,63.81,0.006149
VNQ,31446,20120620,64.54,-0.00031
VNQ,31446,20100407,50.15,-0.022608
VNQ,31446,20100406,51.31,0.021298
VNQ,31446,20100405,50.24,0.025306
VNQ,31446,20100401,49,0.003687
VNQ,31446,20120622,63.43,-0.000945
VNQ,31446,20120627,63.14,0.003975
VNQ,31446,20100331,48.82,-0.010539
VNQ,31446,20120703,66.51,0.00529
VNQ,31446,20120702,66.16,0.010076
VNQ,31446,20100330,49.34,-0.001215
VNQ,31446,20100329,49.4,0.001216
VNQ,31446,20100326,49.34,-0.005643
VNQ,31446,20100325,49.62,0.003835
VNQ,31446,20100324,49.8,0.005654
VNQ,31446,20120711,65.71,0.001524
VNQ,31446,20100323,49.52,-0.003221
VNQ,31446,20120713,66.75,0.012745
VNQ,31446,20100322,49.68,0.012019
VNQ,31446,20100319,49.09,-0.010482
VNQ,31446,20100318,49.61,-0.004015
VNQ,31446,20100317,49.81,0.013428
VNQ,31446,20100316,49.15,0.023745
VNQ,31446,20120716,66.88,0.001948
VNQ,31446,20120719,66.37,-0.010437
VNQ,31446,20100315,48.01,-0.002908
VNQ,31446,20100312,48.15,0.008377
VNQ,31446,20120725,65.36,0.000306
VNQ,31446,20100311,47.75,0.005898
VNQ,31446,20100310,47.47,0.00572
VNQ,31446,20120726,65.87,0.007803
VNQ,31446,20100309,47.2,0.005539
VNQ,31446,20100308,46.94,0.011202
VNQ,31446,20120801,66.53,-0.003893
VNQ,31446,20100305,46.42,0.027446
VNQ,31446,20120720,65.98,-0.005876
VNQ,31446,20100304,45.18,0.006012
VNQ,31446,20100303,44.91,-0.00355
VNQ,31446,20100302,45.07,0.001333
VNQ,31446,20120808,65.77,-0.008144
VNQ,31446,20100301,45.01,0.007611
VNQ,31446,20120810,65.64,0.001373
VNQ,31446,20100226,44.67,-0.000448
VNQ,31446,20100225,44.69,0.004044
VNQ,31446,20100224,44.51,0.010213
VNQ,31446,20120813,65.59,-0.000762
VNQ,31446,20100223,44.06,-0.008551
VNQ,31446,20120816,66.26,0.006685
VNQ,31446,20100222,44.44,0.003613
VNQ,31446,20100219,44.28,0.002037
VNQ,31446,20100218,44.19,0.013532
VNQ,31446,20120820,66.16,-0.003314
VNQ,31446,20100217,43.6,0.009493
VNQ,31446,20100216,43.19,0.029804
VNQ,31446,20100212,41.94,0.009872
VNQ,31446,20100211,41.53,0.010216
VNQ,31446,20100210,41.11,0.001462
VNQ,31446,20120705,66.13,-0.005713
VNQ,31446,20120802,66.62,0.001353
VNQ,31446,20120817,66.38,0.001811
VNQ,31446,20120824,66.28,0.004699
VNQ,31446,20100209,41.05,-0.001702
VNQ,31446,20100208,41.12,-0.024437
VNQ,31446,20100205,42.15,0.020087
VNQ,31446,20120904,67.24,0.007794
VNQ,31446,20100204,41.32,-0.037054
VNQ,31446,20100203,42.91,-0.017853
VNQ,31446,20120906,67.66,0.008496
VNQ,31446,20100202,43.69,0.014395
VNQ,31446,20100201,43.07,0.018203
VNQ,31446,20120911,67.37,0.003575
VNQ,31446,20100129,42.3,-0.004706
VNQ,31446,20120910,67.13,-0.008566
VNQ,31446,20100128,42.5,-0.009555
VNQ,31446,20100127,42.91,0.009172
VNQ,31446,20100126,42.52,-0.008164
VNQ,31446,20100125,42.87,0.006811
VNQ,31446,20100122,42.58,-0.023618
VNQ,31446,20120917,68.54,-0.0032
VNQ,31446,20120920,66.46,-0.015407
VNQ,31446,20100121,43.61,-0.029811
VNQ,31446,20100120,44.95,-0.014038
VNQ,31446,20100119,45.59,0.023345
VNQ,31446,20120830,66.55,-0.002099
VNQ,31446,20100115,44.55,-0.007574
VNQ,31446,20120924,65.78,-0.002482
VNQ,31446,20120927,65.07,0.004942
VNQ,31446,20100114,44.89,-0.002888
VNQ,31446,20100113,45.02,0.021557
VNQ,31446,20100112,44.07,-0.017172
VNQ,31446,20100111,44.84,0.006736
VNQ,31446,20121004,65.02,-0.002149
VNQ,31446,20100108,44.54,-0.009121
VNQ,31446,20100107,44.95,0.011932
VNQ,31446,20121010,65.07,0.004322
VNQ,31446,20100106,44.42,-0.002246
VNQ,31446,20120928,64.97,-0.001537
VNQ,31446,20100105,44.52,0.0018
VNQ,31446,20100104,44.44,-0.005372
VNQ,31446,20091231,44.68,-0.019315
VNQ,31446,20091230,45.56,0.001099
VNQ,31446,20091229,45.51,-0.013226
VNQ,31446,20121015,65.23,0.007569
VNQ,31446,20121018,66.05,0.010248
VNQ,31446,20091228,46.12,0.003481
VNQ,31446,20091224,45.96,0.014251
VNQ,31446,20121022,65.2,-0.005491
VNQ,31446,20121024,64.57,-0.000155
VNQ,31446,20091223,45.89,0.011907
VNQ,31446,20121012,64.74,-0.004613
VNQ,31446,20091222,45.35,0.009797
VNQ,31446,20091221,44.91,0.013541
VNQ,31446,20091218,44.31,0.007503
VNQ,31446,20121102,65.13,0.007113
VNQ,31446,20091217,43.98,-0.005427
VNQ,31446,20121105,64.72,-0.006295
VNQ,31446,20091216,44.22,0.007289
VNQ,31446,20091215,43.9,-0.011039
VNQ,31446,20091214,44.39,0.019054
VNQ,31446,20121109,63.72,-0.002661
VNQ,31446,20091211,43.56,0.014911
VNQ,31446,20121026,63.77,-0.008088
VNQ,31446,20091210,42.92,-0.00302
VNQ,31446,20091209,43.05,-0.002549
VNQ,31446,20091208,43.16,-0.005071
VNQ,31446,20121114,62.34,-0.019349
VNQ,31446,20091207,43.38,-0.021209
VNQ,31446,20121119,63.27,0.013293
VNQ,31446,20091204,44.32,0.02974
VNQ,31446,20091203,43.04,-0.010802
VNQ,31446,20091202,43.51,0.015877
VNQ,31446,20121121,63.53,-0.001572
VNQ,31446,20091201,42.83,0.013488
VNQ,31446,20121113,63.57,-0.000315
VNQ,31446,20091130,42.26,0.040374
VNQ,31446,20091127,40.62,-0.029391
VNQ,31446,20091125,41.85,0.003357
VNQ,31446,20121130,64.2,0.002812
VNQ,31446,20091124,41.71,-0.015112
VNQ,31446,20091123,42.35,0.011947
VNQ,31446,20121128,63.72,-0.002036
VNQ,31446,20121203,64.47,0.004206
VNQ,31446,20091120,41.85,-0.005229
VNQ,31446,20091119,42.07,-0.025255
VNQ,31446,20121207,65.19,0.003386
VNQ,31446,20091118,43.16,0.02009
VNQ,31446,20121210,65.19,0
VNQ,31446,20091117,42.31,-0.017418
VNQ,31446,20091116,43.06,0.023532
VNQ,31446,20091113,42.07,0.014224
VNQ,31446,20121214,64.64,-0.000155
VNQ,31446,20091112,41.48,-0.012851
VNQ,31446,20091111,42.02,0.020646
VNQ,31446,20091110,41.17,-0.00843
VNQ,31446,20120508,65.6,-0.001522
VNQ,31446,20120829,66.69,0.0003
VNQ,31446,20121025,64.29,-0.004336
VNQ,31446,20091109,41.52,0.04928
VNQ,31446,20121219,65.55,-0.001219
VNQ,31446,20091106,39.57,-0.015672
VNQ,31446,20091105,40.2,0.021861
VNQ,31446,20091104,39.34,-0.022851
VNQ,31446,20091103,40.26,0.015641
VNQ,31446,20121231,65.79,0.01091
VNQ,31446,20091102,39.64,0.002276
VNQ,31446,20130102,66.61,0.012464
VNQ,31446,20091030,39.55,-0.019097
VNQ,31446,20091029,40.32,0.047545
VNQ,31446,20091028,38.49,-0.041584
VNQ,31446,20130108,66.94,-0.002087
VNQ,31446,20091027,40.16,-0.015927
VNQ,31446,20130103,66.62,0.00015
VNQ,31446,20130109,67.16,0.003287
VNQ,31446,20091026,40.81,-0.001468
VNQ,31446,20091023,40.87,-0.012802
VNQ,31446,20091022,41.4,0.026786
VNQ,31446,20091021,40.32,-0.011522
VNQ,31446,20091020,40.79,-0.020178
VNQ,31446,20130115,67.71,0.005644
VNQ,31446,20091019,41.63,0.020093
VNQ,31446,20091016,40.81,-0.026014
VNQ,31446,20130118,68.04,0.004132
VNQ,31446,20091015,41.9,-0.007814
VNQ,31446,20121224,65.63,0.002218
VNQ,31446,20130117,67.76,0.002812
VNQ,31446,20091014,42.23,0.037592
VNQ,31446,20091013,40.7,-0.014528
VNQ,31446,20091012,41.3,-0.001692
VNQ,31446,20091009,41.37,0.009024
VNQ,31446,20091008,41,0.018634
VNQ,31446,20130125,69,0.006565
VNQ,31446,20130130,68.66,-0.008663
VNQ,31446,20091007,40.25,-0.001984
VNQ,31446,20091006,40.33,0.000496
VNQ,31446,20091005,40.31,0.02753
VNQ,31446,20091002,39.23,-0.009594
VNQ,31446,20130201,68.65,0.006008
VNQ,31446,20130206,68.54,0.00278
VNQ,31446,20091001,39.61,-0.044852
VNQ,31446,20090930,41.47,-0.008132
VNQ,31446,20090929,41.81,-0.017622
VNQ,31446,20090928,42.56,0.043905
VNQ,31446,20130213,69.5,-0.000863
VNQ,31446,20090925,40.77,0.002705
VNQ,31446,20090924,40.66,-0.035072
VNQ,31446,20130220,69.37,-0.005876
VNQ,31446,20090923,42.57,-0.039269
VNQ,31446,20130124,68.55,0.001754
VNQ,31446,20130207,68.27,-0.003939
VNQ,31446,20130215,69.28,0.000722
VNQ,31446,20090922,44.31,0.03359
VNQ,31446,20090921,42.87,-0.018094
VNQ,31446,20090918,43.66,0.003909
VNQ,31446,20090917,43.49,-0.006397
VNQ,31446,20130225,68.19,-0.018425
VNQ,31446,20090916,43.77,0.040904
VNQ,31446,20090915,42.05,0.016437
VNQ,31446,20090914,41.37,0.0309
VNQ,31446,20130306,70.23,-0.002556
VNQ,31446,20090911,40.13,-0.003477
VNQ,31446,20130222,69.47,0.009885
VNQ,31446,20090910,40.27,0.013592
VNQ,31446,20130307,69.88,-0.004984
VNQ,31446,20090909,39.73,0.021337
VNQ,31446,20090908,38.9,0.035952
VNQ,31446,20130313,69.85,0.001003
VNQ,31446,20090904,37.55,0.011039
VNQ,31446,20130314,70.31,0.006586
VNQ,31446,20090903,37.14,0.018651
VNQ,31446,20090902,36.46,-0.019365
VNQ,31446,20090901,37.18,-0.053221
VNQ,31446,20130320,69.95,0.004163
VNQ,31446,20090831,39.27,-0.015049
VNQ,31446,20130308,69.98,0.001431
VNQ,31446,20090828,39.87,0.006564
VNQ,31446,20090827,39.61,0.010459
VNQ,31446,20090826,39.2,0.004613
VNQ,31446,20130325,69.6,0.000863
VNQ,31446,20090825,39.02,0.011929
VNQ,31446,20130328,70.55,0.00427
VNQ,31446,20090824,38.56,-0.00516
VNQ,31446,20090821,38.76,0.025397
VNQ,31446,20090820,37.8,0.041896
VNQ,31446,20130404,71.87,0.0154
VNQ,31446,20090819,36.28,-0.009555
VNQ,31446,20130405,72.12,0.003479
VNQ,31446,20090818,36.63,0.014681
VNQ,31446,20090817,36.1,-0.055962
VNQ,31446,20090814,38.24,-0.007784
VNQ,31446,20130411,73.78,0.006686
VNQ,31446,20090813,38.54,0.002862
VNQ,31446,20130412,73.92,0.001898
VNQ,31446,20090812,38.43,0.009721
VNQ,31446,20090811,38.06,-0.030071
VNQ,31446,20130417,72.77,-0.01168
VNQ,31446,20090810,39.24,-0.023638
VNQ,31446,20090807,40.19,0.054579
VNQ,31446,20090806,38.11,-0.007294
VNQ,31446,20090805,38.39,0.040379
VNQ,31446,20090804,36.9,0.054587
VNQ,31446,20130423,74.11,0.0057
VNQ,31446,20090803,34.99,0.01597
VNQ,31446,20130426,73.82,-0.002432
VNQ,31446,20090731,34.44,-0.00029
VNQ,31446,20090730,34.45,0.037026
VNQ,31446,20090729,33.22,-0.012485
VNQ,31446,20090728,33.64,-0.000891
VNQ,31446,20090727,33.67,0.014768
VNQ,31446,20130429,74.43,0.008263
VNQ,31446,20130502,75.23,0.007365
VNQ,31446,20090724,33.18,0.006064
VNQ,31446,20090723,32.98,0.039395
VNQ,31446,20090722,31.73,0.00475
VNQ,31446,20090721,31.58,-0.007542
VNQ,31446,20130506,75.91,0.005297
VNQ,31446,20130509,75.77,-0.007467
VNQ,31446,20090720,31.82,0.03919
VNQ,31446,20090717,30.62,-0.027937
VNQ,31446,20090716,31.5,0.008323
VNQ,31446,20090715,31.24,0.037185
VNQ,31446,20130516,77.07,-0.005163
VNQ,31446,20090714,30.12,0.009722
VNQ,31446,20090713,29.83,0.0452
VNQ,31446,20130522,76.19,-0.025703
VNQ,31446,20090710,28.54,-0.002098
VNQ,31446,20130524,74.65,-0.002805
VNQ,31446,20090709,28.6,-0.015829
VNQ,31446,20090708,29.06,-0.011228
VNQ,31446,20090707,29.39,-0.042671
VNQ,31446,20090706,30.7,0.035413
VNQ,31446,20130528,73.98,-0.008975
VNQ,31446,20090702,29.65,-0.059029
VNQ,31446,20090701,31.51,0.012532
VNQ,31446,20090630,31.12,0.00712
VNQ,31446,20090629,30.9,0.000648
VNQ,31446,20090626,30.88,0.011796
VNQ,31446,20130606,70.81,0.016947
VNQ,31446,20090625,30.52,0.014628
VNQ,31446,20090624,30.08,0.019513
VNQ,31446,20130418,72.69,-0.001099
VNQ,31446,20130610,70.18,-0.007495
VNQ,31446,20130612,68.13,-0.01418
VNQ,31446,20090623,29.98,0.00807
VNQ,31446,20090622,29.74,-0.055873
VNQ,31446,20090619,31.5,0.011561
VNQ,31446,20090618,31.14,0.009073
VNQ,31446,20130619,68.58,-0.030808
VNQ,31446,20090617,30.86,-0.019384
VNQ,31446,20130620,65.73,-0.041557
VNQ,31446,20090616,31.47,-0.010377
VNQ,31446,20090615,31.8,-0.052726
VNQ,31446,20090612,33.57,0.034196
VNQ,31446,20090611,32.46,-0.020223
VNQ,31446,20090610,33.13,-0.022714
VNQ,31446,20130626,67.72,0.013621
VNQ,31446,20090609,33.9,-0.004405
VNQ,31446,20090608,34.05,-0.002052
VNQ,31446,20130701,68.55,-0.003054
VNQ,31446,20090605,34.12,-0.013017
VNQ,31446,20130705,68.86,-0.001884
VNQ,31446,20090604,34.57,0.033174
VNQ,31446,20090603,33.46,0.001796
VNQ,31446,20090602,33.4,-0.017358
VNQ,31446,20090601,33.99,0.039768
VNQ,31446,20130613,69.92,0.026273
VNQ,31446,20090529,32.69,0.026051
VNQ,31446,20130708,68.93,0.001017
VNQ,31446,20130711,71.63,0.025483
VNQ,31446,20090528,31.86,0.024767
VNQ,31446,20090527,31.09,-0.040136
VNQ,31446,20090526,32.39,0.063711
VNQ,31446,20090522,30.45,-0.022158
VNQ,31446,20130715,71.49,0.003509
VNQ,31446,20130718,72.41,0.008355
VNQ,31446,20090521,31.14,0.001931
VNQ,31446,20090520,31.08,-0.008612
VNQ,31446,20090519,31.35,-0.022756
VNQ,31446,20090518,32.08,0.087089
VNQ,31446,20130725,71.19,0.002676
VNQ,31446,20090515,29.51,-0.040949
VNQ,31446,20090514,30.77,0.038124
VNQ,31446,20130731,69.34,-0.015756
VNQ,31446,20090513,29.64,-0.067925
VNQ,31446,20130729,70.67,-0.00814
VNQ,31446,20130802,68.77,-0.004055
VNQ,31446,20090512,31.8,-0.008419
VNQ,31446,20090511,32.07,-0.044683
VNQ,31446,20121220,66.47,0.014035
VNQ,31446,20130712,71.24,-0.005445
VNQ,31446,20090508,33.57,0.079421
VNQ,31446,20090507,31.1,-0.062971
VNQ,31446,20090506,33.19,0.037836
VNQ,31446,20090505,31.98,-0.037327
VNQ,31446,20090504,33.22,0.086686
VNQ,31446,20130814,67.26,-0.002965
VNQ,31446,20090501,30.57,-0.042593
VNQ,31446,20090430,31.93,0.001254
VNQ,31446,20130815,65.94,-0.019625
VNQ,31446,20090429,31.89,0.044204
VNQ,31446,20090428,30.54,0.014281
VNQ,31446,20130821,64.82,-0.001694
VNQ,31446,20090427,30.11,-0.067513
VNQ,31446,20130809,68.91,0.009375
VNQ,31446,20130822,65.14,0.004937
VNQ,31446,20090424,32.29,0.054884
VNQ,31446,20090423,30.61,0.045423
VNQ,31446,20090422,29.28,-0.04
VNQ,31446,20130828,65.01,-0.005355
VNQ,31446,20090421,30.5,0.097517
VNQ,31446,20090420,27.79,-0.10958
VNQ,31446,20090417,31.21,0.013641
VNQ,31446,20130904,64.51,0.007654
VNQ,31446,20090416,30.79,0.038449
VNQ,31446,20090415,29.65,0.087674
VNQ,31446,20090414,27.26,-0.084621
VNQ,31446,20090413,29.78,0.007442
VNQ,31446,20090409,29.56,0.133436
VNQ,31446,20130912,66.15,-0.006906
VNQ,31446,20090408,26.08,0.022745
VNQ,31446,20130913,66.39,0.003628
VNQ,31446,20090407,25.5,-0.086349
VNQ,31446,20090406,27.91,-0.009581
VNQ,31446,20090403,28.18,0.088872
VNQ,31446,20130919,69.17,-0.001876
VNQ,31446,20090402,25.88,0.074305
VNQ,31446,20130916,67.09,0.010544
VNQ,31446,20130920,68,-0.016915
VNQ,31446,20090401,24.09,-0.009864
VNQ,31446,20090331,24.33,0.078936
VNQ,31446,20090330,22.55,-0.061199
VNQ,31446,20090327,24.02,-0.051717
VNQ,31446,20090326,25.33,0.032192
VNQ,31446,20130926,67.13,0.006145
VNQ,31446,20090325,24.54,0.016579
VNQ,31446,20090324,24.61,-0.083768
VNQ,31446,20131001,67.1,0.015129
VNQ,31446,20090323,26.86,0.168334
VNQ,31446,20130906,64.84,0.016301
VNQ,31446,20130930,66.1,-0.010627
VNQ,31446,20090320,22.99,-0.086248
VNQ,31446,20090319,25.16,-0.058736
VNQ,31446,20090318,26.73,0.048647
VNQ,31446,20090317,25.49,0.080543
VNQ,31446,20131007,66.19,0.003487
VNQ,31446,20131010,67.2,0.025641
VNQ,31446,20131014,67.88,-0.000442
VNQ,31446,20131017,69.98,0.01538
VNQ,31446,20131024,70.27,0.00114
VNQ,31446,20131030,69.51,-0.007992
VNQ,31446,20131004,65.96,-0.000455
VNQ,31446,20131018,69.82,-0.002286
VNQ,31446,20131028,70.52,-0.007599
VNQ,31446,20131108,66.64,-0.012155
VNQ,31446,20131113,66.8,0.006934
VNQ,31446,20131101,69.44,0.005357
VNQ,31446,20131114,67.32,0.007784
VNQ,31446,20131120,65.91,-0.010212
VNQ,31446,20131121,66.4,0.007434
VNQ,31446,20131126,65.51,-0.003347
VNQ,31446,20131125,65.73,-0.005598
VNQ,31446,20131115,67.56,0.003565
VNQ,31446,20131206,66,0.008557
VNQ,31446,20131209,66.25,0.003788
VNQ,31446,20131212,64.13,-0.006507
VNQ,31446,20131218,66.04,0.016939
VNQ,31446,20131219,65.06,-0.014839
VNQ,31446,20131226,64.79,0.000772
VNQ,31446,20131213,64.41,0.004366
VNQ,31446,20131227,64.8,0.000154
VNQ,31446,20131127,66.14,0.009617
VNQ,31446,20130806,68.48,-0.003492
VNQ,31446,20130805,68.72,-0.000727
VNQ,31446,20090316,23.59,-0.079235
VNQ,31446,20090313,25.62,-0.024372
VNQ,31446,20090312,26.26,0.081549
VNQ,31446,20090311,24.28,-0.01899
VNQ,31446,20090310,24.75,0.145833
VNQ,31446,20090309,21.6,0.023212
VNQ,31446,20090306,21.11,-0.010314
VNQ,31446,20090305,21.33,-0.069372
VNQ,31446,20090304,22.92,0.026422
VNQ,31446,20090303,22.33,0.00995
VNQ,31446,20090302,22.11,-0.074895
VNQ,31446,20090227,23.9,-0.013212
VNQ,31446,20090226,24.22,-0.049823
VNQ,31446,20090225,25.49,-0.021497
VNQ,31446,20090224,26.05,0.089047
VNQ,31446,20090223,23.92,-0.077516
VNQ,31446,20090220,25.93,0.065762
VNQ,31446,20090219,24.33,-0.046256
VNQ,31446,20090218,25.51,0.01674
VNQ,31446,20090217,25.09,-0.070396
VNQ,31446,20090213,26.99,-0.059909
VNQ,31446,20090212,28.71,-0.017117
VNQ,31446,20090211,29.21,0.01777
VNQ,31446,20090210,28.7,-0.091197
VNQ,31446,20090209,31.58,0.010883
VNQ,31446,20090206,31.24,0.071698
VNQ,31446,20090205,29.15,-0.021812
VNQ,31446,20090204,29.8,-0.019414
VNQ,31446,20090203,30.39,-0.01042
VNQ,31446,20090202,30.71,0.018912
VNQ,31446,20090130,30.14,-0.037676
VNQ,31446,20090129,31.32,-0.082601
VNQ,31446,20090128,34.14,0.085533
VNQ,31446,20090127,31.45,0.013862
VNQ,31446,20090126,31.02,-0.004493
VNQ,31446,20090123,31.16,0.028044
VNQ,31446,20090122,30.31,-0.049843
VNQ,31446,20090121,31.9,0.104953
VNQ,31446,20090120,28.87,-0.11496
VNQ,31446,20090116,32.62,0.042173
VNQ,31446,20090115,31.3,0.031301
VNQ,31446,20090114,30.35,-0.051859
VNQ,31446,20090113,32.01,0.031915
VNQ,31446,20090112,31.02,-0.061706
VNQ,31446,20090109,33.06,-0.049454
VNQ,31446,20090108,34.78,-0.008552
VNQ,31446,20090107,35.08,-0.038641
VNQ,31446,20090106,36.49,0.056762
VNQ,31446,20090105,34.53,-0.023197
VNQ,31446,20090102,35.35,-0.031507
VNQ,31446,20081231,36.5,0.048248
WIP,37383,20181231,52.1223,-0.001821
WIP,37383,20181228,52.2174,0.004438
WIP,37383,20181227,51.9867,-0.000963
WIP,37383,20181226,52.0368,-0.00191
WIP,37383,20181224,52.1364,0.00202
WIP,37383,20181220,52.2618,-0.002596
WIP,37383,20181219,52.3978,0.005438
WIP,37383,20181218,52.2918,0.000863
WIP,37383,20181214,52.2037,-0.002657
WIP,37383,20181213,52.3428,-0.003457
WIP,37383,20181212,52.5244,0.005827
WIP,37383,20181210,52.4327,-0.002892
WIP,37383,20181207,52.5848,0.0049
WIP,37383,20181206,52.3284,-0.001046
WIP,37383,20181204,52.3832,0.004793
WIP,37383,20181203,52.1333,0.00788
WIP,37383,20181130,51.9634,-0.004639
WIP,37383,20181129,52.2056,0.010644
WIP,37383,20181127,51.72,-0.004856
WIP,37383,20181126,51.9724,-0.003471
WIP,37383,20181123,52.1534,-0.003799
WIP,37383,20181120,52.3665,-0.006287
WIP,37383,20181119,52.6978,0.000777
WIP,37383,20181116,52.6569,0.00656
WIP,37383,20181114,52.2383,0.00176
WIP,37383,20181113,52.1465,-0.003432
WIP,37383,20181112,52.3261,-0.00412
WIP,37383,20181109,52.5426,-0.003465
WIP,37383,20181108,52.7253,-0.003562
WIP,37383,20181107,52.9138,0.003716
WIP,37383,20181106,52.7179,-0.000415
WIP,37383,20181102,52.526,-0.000556
WIP,37383,20181101,52.5552,0.007498
WIP,37383,20181031,52.3964,-0.004452
WIP,37383,20181029,52.7727,0.000226
WIP,37383,20181026,52.7608,0.003143
WIP,37383,20181025,52.5955,-0.001416
WIP,37383,20181023,52.7621,-0.002345
WIP,37383,20181022,52.8861,0.000592
WIP,37383,20181019,52.8548,-0.002354
WIP,37383,20181018,52.9795,-0.00547
WIP,37383,20181017,53.2709,-0.000032
WIP,37383,20181016,53.2726,0.005922
WIP,37383,20181015,52.959,0.005628
WIP,37383,20181011,52.5113,0.000086
WIP,37383,20181010,52.5068,0.002708
WIP,37383,20181009,52.365,0.000868
WIP,37383,20181005,52.1405,-0.00166
WIP,37383,20181004,52.2272,-0.009285
WIP,37383,20181003,52.7167,0.001771
WIP,37383,20181001,52.7062,-0.000984
WIP,37383,20180928,52.8182,-0.00212
WIP,37383,20180927,52.9304,-0.000312
WIP,37383,20180926,52.9469,0.003927
WIP,37383,20180925,52.7398,-0.003507
WIP,37383,20180924,52.9254,0.000198
WIP,37383,20180921,52.9149,0.00387
WIP,37383,20180919,52.4257,-0.000633
WIP,37383,20180918,52.4589,-0.000452
WIP,37383,20180917,52.4826,0.001418
WIP,37383,20180913,52.4892,0.005361
WIP,37383,20180912,52.2093,0.006741
WIP,37383,20180911,51.8597,-0.003924
WIP,37383,20180910,52.064,-0.001145
WIP,37383,20180907,52.1237,0.00018
WIP,37383,20180906,52.1143,0.004065
WIP,37383,20180905,51.9033,0.00049
WIP,37383,20180904,51.8779,-0.00997
WIP,37383,20180831,52.5652,0.00129
WIP,37383,20180830,52.4975,-0.004579
WIP,37383,20180829,52.739,-0.005656
WIP,37383,20180827,53.2236,0.00355
WIP,37383,20180824,53.0353,0.003127
WIP,37383,20180823,52.87,-0.004427
WIP,37383,20180821,53.0261,0.004905
WIP,37383,20180820,52.7673,0.001353
WIP,37383,20180817,52.696,-0.002706
WIP,37383,20180815,52.4208,-0.004711
WIP,37383,20180814,52.6689,0.002602
WIP,37383,20180813,52.5322,-0.007549
WIP,37383,20180810,52.9318,-0.0134
WIP,37383,20180809,53.6507,-0.005231
WIP,37383,20180808,53.9328,-0.002312
WIP,37383,20180807,54.0578,0.001269
WIP,37383,20180803,54.1514,0.003543
WIP,37383,20180802,53.9602,-0.006701
WIP,37383,20180801,54.3242,-0.004163
WIP,37383,20180730,54.8198,-0.000909
WIP,37383,20180727,54.8697,0.001429
WIP,37383,20180726,54.7914,-0.001689
WIP,37383,20180724,54.788,0.003307
WIP,37383,20180723,54.6074,-0.001923
WIP,37383,20180720,54.7126,0.007663
WIP,37383,20180719,54.2965,-0.002425
WIP,37383,20180718,54.4285,-0.00429
WIP,37383,20180717,54.663,-0.000402
WIP,37383,20180716,54.685,0.000329
WIP,37383,20180712,54.6534,-0.001797
WIP,37383,20180711,54.7518,-0.001556
WIP,37383,20180710,54.8371,-0.002467
WIP,37383,20180706,54.8682,0.004448
WIP,37383,20180705,54.6252,0.003844
WIP,37383,20180703,54.416,0.00535
WIP,37383,20180629,54.6347,0.007418
WIP,37383,20180628,54.2324,-0.003147
WIP,37383,20180627,54.4036,-0.00367
WIP,37383,20180626,54.604,-0.00054
WIP,37383,20180625,54.6335,-0.000578
WIP,37383,20180622,54.6651,0.004035
WIP,37383,20180621,54.4454,0.000492
WIP,37383,20180619,54.3814,-0.001779
WIP,37383,20180618,54.4783,-0.001538
WIP,37383,20180615,54.5622,-0.005767
WIP,37383,20180613,54.9969,0.001036
WIP,37383,20180612,54.94,-0.001365
WIP,37383,20180611,55.0151,0.003942
WIP,37383,20180607,54.8361,-0.002616
WIP,37383,20180606,54.9799,-0.000978
WIP,37383,20180605,55.0337,-0.004832
